,Airline name,Departure city,Arrival city,Departure time,Arrival time,Total stops,Price
1512,IndiGo,Pune,Hyderabad,07:20,11:30,1 stop via Bengaluru,"₹ 9,213"
1513,IndiGo,Pune,Hyderabad,19:15,01:00,1 stop via Bengaluru,"₹ 9,213"
1514,Vistara,Pune,Hyderabad,16:55,22:55,1 stop via New Delhi,"₹ 10,209"
1515,IndiGo,Pune,Kochi,01:00,07:00,1 stop via Bengaluru,"₹ 5,433"
1516,IndiGo,Pune,Kochi,00:40,09:35,1 stop via Chennai,"₹ 5,433"
1517,IndiGo,Pune,Kochi,04:50,10:55,1 stop via Bengaluru,"₹ 5,433"
1518,IndiGo,Pune,Kochi,05:00,12:00,1 stop via Ahmedabad,"₹ 5,433"
1519,IndiGo,Pune,Kochi,05:45,13:10,1 stop via Chennai,"₹ 5,433"
1520,IndiGo,Pune,Kochi,12:10,18:40,1 stop via Chennai,"₹ 5,433"
1521,IndiGo,Pune,Kochi,13:55,22:35,1 stop via Bengaluru,"₹ 5,433"
1522,IndiGo,Pune,Kochi,22:20,07:00,1 stop via Bengaluru,"₹ 5,433"
1523,AirAsia,Pune,Kochi,19:30,22:50,1 stop via Bengaluru,"₹ 5,748"
1524,IndiGo,Pune,Kochi,07:20,13:35,1 stop via Bengaluru,"₹ 5,890"
1525,IndiGo,Pune,Kochi,15:35,23:40,1 stop via Hyderabad,"₹ 6,347"
1526,IndiGo,Pune,Kochi,17:45,22:10,1 stop via Chennai,"₹ 6,803"
1527,IndiGo,Pune,Kochi,02:45,04:25,Non stop,"₹ 7,533"
1528,"Go First, IndiGo",Pune,Kochi,05:50,10:55,1 stop via Bengaluru,"₹ 8,930"
1529,"Spicejet, IndiGo",Pune,Kochi,15:30,22:35,1 stop via Bengaluru,"₹ 8,930"
1530,"Go First, IndiGo",Pune,Kochi,08:00,13:35,1 stop via Bengaluru,"₹ 9,035"
1531,Vistara,Pune,Kochi,20:20,08:45,1 stop via New Delhi,"₹ 12,887"
1532,Air India,Pune,Kochi,07:40,17:40,1 stop via New Delhi,"₹ 21,393"
1533,Go First,Pune,Ahmedabad,23:00,00:20,Non stop,"₹ 4,592"
1534,Go First,Pune,Ahmedabad,13:50,20:55,1 stop via Bengaluru,"₹ 4,592"
1535,Go First,Pune,Ahmedabad,08:00,20:55,1 stop via Bengaluru,"₹ 4,592"
1536,Go First,Pune,Ahmedabad,05:50,20:55,1 stop via Bengaluru,"₹ 4,592"
1537,Go First,Pune,Ahmedabad,22:50,08:40,1 stop via Bengaluru,"₹ 4,592"
1538,Vistara,Pune,Ahmedabad,05:55,19:40,1 stop via New Delhi,"₹ 4,730"
1539,Vistara,Pune,Ahmedabad,20:20,08:15,1 stop via New Delhi,"₹ 4,730"
1540,Vistara,Pune,Ahmedabad,16:55,08:15,1 stop via New Delhi,"₹ 4,730"
1541,IndiGo,Pune,Ahmedabad,05:00,06:35,Non stop,"₹ 5,538"
1542,Vistara,Pune,Ahmedabad,08:40,19:40,1 stop via New Delhi,"₹ 6,462"
1543,Vistara,Pune,Ahmedabad,05:55,10:20,1 stop via New Delhi,"₹ 9,402"
1544,IndiGo,Pune,Ahmedabad,00:25,08:55,1 stop via Goa,"₹ 9,422"
1545,Go First,Pune,Ahmedabad,12:15,22:35,1 stop via New Delhi,"₹ 10,865"
1546,Go First,Pune,Ahmedabad,22:30,07:30,1 stop via New Delhi,"₹ 10,865"
1547,Go First,Pune,Ahmedabad,19:10,07:30,1 stop via New Delhi,"₹ 10,865"
1548,Air India,Pune,Ahmedabad,12:35,19:25,"2 stop via Bhopal,New Delhi","₹ 10,998"
1549,Spicejet,Pune,Ahmedabad,08:40,10:05,Non stop,"₹ 11,102"
1550,Air India,Pune,Ahmedabad,18:50,06:20,1 stop via New Delhi,"₹ 14,253"
1551,Air India,Pune,Ahmedabad,12:35,06:20,"2 stop via Bhopal,New Delhi","₹ 16,305"
1552,Air India,Pune,Ahmedabad,07:40,19:25,1 stop via New Delhi,"₹ 16,353"
